failure_id,equipment_id,failure_date,failure_type,severity,description,root_cause,downtime_hours,repair_cost,prevented_by_maintenance,created_at
1726,TRC-156,2022-07-14,Mechanical,Critical,Clutch failure - Complete equipment shutdown,Misalignment,77.6,7744.29,True,2025-11-02 19:53:25
1727,TRC-137,2022-07-15,Belt,Moderate,Drive belt snapped - Reduced operational capability,Age degradation,16.5,740.67,True,2025-11-02 19:53:25
1728,TRC-152,2022-07-15,Engine,Moderate,Excessive smoke from exhaust - Reduced operational capability,Overheating,14.8,1855.16,True,2025-11-02 19:53:25
1729,SPR-026,2022-07-15,Tire,Minor,Excessive tire wear,Improper inflation,3.5,238.58,True,2025-11-02 19:53:25
1730,TRC-003,2022-07-16,Engine,Moderate,Engine oil leak detected - Reduced operational capability,Lack of maintenance,6.3,1972.7,True,2025-11-02 19:53:25
1731,HRV-027,2022-07-16,Engine,Minor,Fuel system malfunction,Age-related wear,2.2,280.87,False,2025-11-02 19:53:25
1732,TRC-009,2022-07-16,Engine,Minor,Engine oil leak detected,Overheating,5.3,293.75,False,2025-11-02 19:53:25
1733,IRR-013,2022-07-22,Tire,Minor,Tire sidewall damage,Age degradation,3.4,497.25,True,2025-11-02 19:53:25
1734,TRC-164,2022-07-25,Tire,Minor,Tire sidewall damage,Road hazard,3.2,212.82,False,2025-11-02 19:53:25
1735,IRR-050,2022-07-25,Mechanical,Critical,Mechanical linkage broken - Complete equipment shutdown,Fatigue failure,48.2,9067.5,True,2025-11-02 19:53:25
1736,HRV-052,2022-07-25,Hydraulic,Minor,Hydraulic fluid contamination,Contaminated fluid,3.0,478.02,True,2025-11-02 19:53:25
1737,TRC-137,2022-07-27,Engine,Minor,Engine stalling intermittently,Lack of maintenance,4.2,332.77,True,2025-11-02 19:53:25
1738,IRR-064,2022-07-29,Hydraulic,Moderate,Hydraulic pump failure - Reduced operational capability,Seal failure,19.1,1284.51,True,2025-11-02 19:53:25
1739,HRV-049,2022-07-29,Mechanical,Minor,Gearbox malfunction,Fatigue failure,4.9,373.38,False,2025-11-02 19:53:25
1740,TRC-174,2022-07-29,Hydraulic,Critical,Hydraulic valve malfunction - Complete equipment shutdown,Exceeded service life,57.7,9886.28,False,2025-11-02 19:53:25
1741,IRR-060,2022-07-29,Electrical,Minor,Alternator not charging,Worn component,3.7,447.47,False,2025-11-02 19:53:25
1742,TRC-059,2022-07-30,Hydraulic,Minor,Hydraulic fluid contamination,Pressure spike,4.7,211.77,False,2025-11-02 19:53:25
1743,TRC-007,2022-07-31,Hydraulic,Minor,Hydraulic cylinder leak,Seal failure,3.7,261.35,False,2025-11-02 19:53:25
1744,HRV-036,2022-07-31,Engine,Moderate,Fuel system malfunction - Reduced operational capability,Contaminated fuel,19.5,1471.92,True,2025-11-02 19:53:25
1745,TRC-051,2022-08-01,Mechanical,Minor,Gearbox malfunction,Fatigue failure,2.5,285.41,True,2025-11-02 19:53:25
1746,IRR-078,2022-08-01,Other,Moderate,Light fixture broken - Reduced operational capability,Operator error,20.8,1017.02,True,2025-11-02 19:53:25
1747,HRV-014,2022-08-01,Hydraulic,Critical,Loss of hydraulic pressure - Complete equipment shutdown,Seal failure,105.5,4814.43,True,2025-11-02 19:53:25
1748,IRR-061,2022-08-01,Engine,Minor,Engine stalling intermittently,Age-related wear,3.5,216.11,True,2025-11-02 19:53:25
1749,HRV-027,2022-08-02,Tire,Minor,Tire blowout,Road hazard,4.6,391.93,False,2025-11-02 19:53:25
1750,TRC-046,2022-08-02,Hydraulic,Minor,Hydraulic pump failure,Worn hose,6.0,225.76,True,2025-11-02 19:53:25
1751,PLT-010,2022-08-03,Electrical,Minor,Electrical short circuit,Age-related failure,4.1,469.83,False,2025-11-02 19:53:25
1752,IRR-079,2022-08-03,Other,Minor,Light fixture broken,Accidental damage,4.2,488.28,False,2025-11-02 19:53:25
1753,TRC-093,2022-08-04,Engine,Minor,Engine oil leak detected,Worn component,3.7,491.09,True,2025-11-02 19:53:25
1754,TRC-057,2022-08-04,Tire,Minor,Wheel bearing failure,Road hazard,4.1,387.73,True,2025-11-02 19:53:25
1755,HRV-038,2022-08-04,Electrical,Minor,Sensor malfunction,Water damage,2.0,226.63,True,2025-11-02 19:53:25
1756,IRR-007,2022-08-05,Hydraulic,Critical,Hydraulic hose burst during operation - Complete equipment shutdown,Worn hose,116.9,3100.33,True,2025-11-02 19:53:25
1757,HRV-016,2022-08-05,Engine,Moderate,Engine overheating during operation - Reduced operational capability,Age-related wear,13.9,1696.24,True,2025-11-02 19:53:25
1758,TRC-009,2022-08-05,Hydraulic,Minor,Hydraulic hose burst during operation,Pressure spike,5.8,347.67,False,2025-11-02 19:53:25
1759,TRC-070,2022-08-12,Hydraulic,Minor,Hydraulic fluid contamination,Pressure spike,2.7,472.09,True,2025-11-02 19:53:25
1760,HRV-003,2022-08-12,Mechanical,Moderate,Drive shaft damage - Reduced operational capability,Normal wear,16.3,1596.68,False,2025-11-02 19:53:25
1761,SPR-020,2022-08-13,Mechanical,Minor,Clutch failure,Normal wear,6.0,293.24,True,2025-11-02 19:53:25
1762,IRR-030,2022-08-13,Hydraulic,Moderate,Hydraulic cylinder leak - Reduced operational capability,Exceeded service life,6.9,601.97,True,2025-11-02 19:53:25
1763,TRC-056,2022-08-13,Engine,Moderate,Engine oil leak detected - Reduced operational capability,Lack of maintenance,17.6,835.01,False,2025-11-02 19:53:25
1764,IRR-003,2022-08-14,Electrical,Minor,Battery failure,Worn component,3.4,219.29,False,2025-11-02 19:53:25
1765,HRV-056,2022-08-15,Engine,Moderate,Excessive smoke from exhaust - Reduced operational capability,Age-related wear,6.7,1680.4,True,2025-11-02 19:53:25
1766,TRC-068,2022-08-16,Hydraulic,Critical,Hydraulic hose burst during operation - Complete equipment shutdown,Seal failure,43.9,3351.93,False,2025-11-02 19:53:25
1767,TRC-063,2022-08-18,Other,Minor,Mirror damage,Age-related,3.1,337.78,False,2025-11-02 19:53:25
1768,TRC-085,2022-08-18,Tire,Minor,Tire puncture,Excessive wear,5.7,404.32,True,2025-11-02 19:53:25
1769,IRR-007,2022-08-19,Engine,Minor,Excessive smoke from exhaust,Contaminated fuel,3.1,491.84,True,2025-11-02 19:53:25
1770,IRR-039,2022-08-19,Electrical,Minor,Electrical short circuit,Vibration damage,3.0,335.77,False,2025-11-02 19:53:25
1771,TRC-094,2022-08-20,Mechanical,Moderate,Bearing failure causing noise - Reduced operational capability,Misalignment,22.1,725.34,False,2025-11-02 19:53:25
1772,IRR-004,2022-08-21,Hydraulic,Minor,Loss of hydraulic pressure,Worn hose,4.8,433.48,True,2025-11-02 19:53:25
1773,PLT-032,2022-08-23,Tire,Minor,Wheel bearing failure,Excessive wear,4.3,334.66,True,2025-11-02 19:53:25
1774,TRC-134,2022-08-24,Mechanical,Minor,Transmission gear failure,Lack of lubrication,4.2,358.18,False,2025-11-02 19:53:25
1775,TRC-035,2022-08-25,Engine,Minor,Engine oil leak detected,Overheating,2.2,292.7,True,2025-11-02 19:53:25
1776,TRC-019,2022-08-26,Tire,Minor,Tire blowout,Excessive wear,2.4,330.25,False,2025-11-02 19:53:25
1777,HRV-016,2022-08-26,Tire,Minor,Tire puncture,Age degradation,2.9,226.64,True,2025-11-02 19:53:25
1778,TRC-084,2022-08-27,Hydraulic,Minor,Hydraulic valve malfunction,Exceeded service life,3.5,292.35,True,2025-11-02 19:53:25
1779,HRV-011,2022-08-27,Engine,Minor,Excessive smoke from exhaust,Overheating,5.5,209.59,True,2025-11-02 19:53:25
1780,HRV-043,2022-08-28,Electrical,Moderate,Wiring harness damage - Reduced operational capability,Worn component,18.1,621.09,False,2025-11-02 19:53:25
1781,IRR-070,2022-08-29,Mechanical,Moderate,Transmission gear failure - Reduced operational capability,Normal wear,19.0,1150.9,False,2025-11-02 19:53:25
1782,IRR-051,2022-08-29,Tire,Minor,Excessive tire wear,Improper inflation,3.4,454.2,False,2025-11-02 19:53:25
1783,HRV-024,2022-08-29,Tire,Moderate,Wheel bearing failure - Reduced operational capability,Overload,22.0,774.06,True,2025-11-02 19:53:25
1784,HRV-004,2022-08-30,Engine,Minor,Engine overheating during operation,Worn component,3.0,317.33,True,2025-11-02 19:53:25
1785,TRC-008,2022-09-02,Tire,Minor,Tire puncture,Improper inflation,3.7,284.52,True,2025-11-02 19:53:25
1786,IRR-056,2022-09-04,Engine,Minor,Fuel system malfunction,Worn component,5.8,351.05,False,2025-11-02 19:53:25
1787,TRC-023,2022-09-06,Tire,Minor,Wheel bearing failure,Road hazard,4.6,475.69,False,2025-11-02 19:53:25
1788,TRC-057,2022-09-06,Mechanical,Minor,Transmission gear failure,Fatigue failure,2.1,234.32,True,2025-11-02 19:53:25
1789,TRC-125,2022-09-08,Electrical,Minor,Starter motor failure,Vibration damage,4.9,499.07,True,2025-11-02 19:53:25
1790,HRV-012,2022-09-09,Engine,Minor,Engine overheating during operation,Worn component,5.9,367.46,False,2025-11-02 19:53:25
1791,TRC-155,2022-09-12,Engine,Critical,Excessive smoke from exhaust - Complete equipment shutdown,Worn component,108.3,7464.32,True,2025-11-02 19:53:25
1792,TRC-165,2022-09-15,Mechanical,Minor,Drive shaft damage,Overload,5.9,239.13,False,2025-11-02 19:53:25
1793,IRR-068,2022-09-15,Engine,Moderate,Engine stalling intermittently - Reduced operational capability,Age-related wear,23.0,883.2,False,2025-11-02 19:53:25
1794,IRR-018,2022-09-16,Hydraulic,Minor,Hydraulic valve malfunction,Exceeded service life,5.1,247.23,True,2025-11-02 19:53:25
1795,SPR-006,2022-09-17,Engine,Minor,Engine oil leak detected,Overheating,5.6,361.45,True,2025-11-02 19:53:25
1796,TRC-013,2022-09-17,Engine,Critical,Loss of power under load - Complete equipment shutdown,Overheating,32.2,4044.8,True,2025-11-02 19:53:25
1797,TRC-117,2022-09-18,Other,Moderate,Seat adjustment failure - Reduced operational capability,Normal wear,22.9,1578.76,False,2025-11-02 19:53:25
1798,IRR-019,2022-09-18,Tire,Minor,Tire sidewall damage,Improper inflation,3.4,296.66,True,2025-11-02 19:53:25
1799,TRC-093,2022-09-21,Tire,Critical,Excessive tire wear - Complete equipment shutdown,Overload,76.7,6801.95,True,2025-11-02 19:53:25
1800,IRR-053,2022-09-24,Mechanical,Minor,Drive shaft damage,Lack of lubrication,2.8,297.21,False,2025-11-02 19:53:25
1801,IRR-033,2022-09-24,Hydraulic,Moderate,Hydraulic valve malfunction - Reduced operational capability,Contaminated fluid,19.4,548.28,True,2025-11-02 19:53:25
1802,TRC-035,2022-09-26,Hydraulic,Minor,Hydraulic cylinder leak,Exceeded service life,5.2,248.71,True,2025-11-02 19:53:25
1803,TRC-110,2022-09-26,Engine,Minor,Engine overheating during operation,Age-related wear,4.2,247.69,True,2025-11-02 19:53:25
1804,TRC-149,2022-09-27,Tire,Minor,Tire puncture,Improper inflation,4.3,305.06,True,2025-11-02 19:53:25
1805,IRR-077,2022-09-27,Electrical,Minor,Wiring harness damage,Vibration damage,5.4,446.64,True,2025-11-02 19:53:25
1806,TRC-035,2022-09-28,Electrical,Minor,Sensor malfunction,Worn component,4.4,362.8,False,2025-11-02 19:53:25
1807,HRV-004,2022-09-29,Tire,Minor,Excessive tire wear,Road hazard,4.2,215.55,True,2025-11-02 19:53:25
1808,IRR-009,2022-10-01,Electrical,Minor,Battery failure,Vibration damage,2.7,395.69,False,2025-11-02 19:53:25
1809,HRV-004,2022-10-02,Engine,Critical,Fuel system malfunction - Complete equipment shutdown,Lack of maintenance,35.9,9812.86,False,2025-11-02 19:53:25
1810,IRR-068,2022-10-02,Engine,Moderate,Engine stalling intermittently - Reduced operational capability,Worn component,23.4,1814.41,True,2025-11-02 19:53:25
1811,IRR-050,2022-10-05,Electrical,Minor,Battery failure,Worn component,3.2,276.54,False,2025-11-02 19:53:25
1812,IRR-003,2022-10-05,Engine,Minor,Loss of power under load,Overheating,2.8,336.51,True,2025-11-02 19:53:25
1813,SPR-014,2022-10-06,Engine,Moderate,Engine overheating during operation - Reduced operational capability,Worn component,21.0,1061.76,False,2025-11-02 19:53:25
1814,TRC-132,2022-10-06,Other,Moderate,Mirror damage - Reduced operational capability,Accidental damage,19.0,1475.32,False,2025-11-02 19:53:25
1815,IRR-066,2022-10-07,Engine,Moderate,Engine overheating during operation - Reduced operational capability,Lack of maintenance,21.5,1125.97,False,2025-11-02 19:53:25
1816,TRC-035,2022-10-10,Tire,Minor,Tire puncture,Excessive wear,4.4,222.6,True,2025-11-02 19:53:25
1817,TRC-088,2022-10-11,Belt,Minor,Belt slipping under load,Improper tension,3.1,413.86,True,2025-11-02 19:53:25
1818,HRV-003,2022-10-12,Tire,Minor,Tire blowout,Overload,3.7,308.47,True,2025-11-02 19:53:25
1819,IRR-051,2022-10-13,Tire,Minor,Wheel bearing failure,Overload,2.5,407.26,True,2025-11-02 19:53:25
1820,HRV-049,2022-10-14,Engine,Moderate,Engine overheating during operation - Reduced operational capability,Overheating,8.2,1157.83,True,2025-11-02 19:53:25
1821,IRR-075,2022-10-15,Tire,Minor,Excessive tire wear,Improper inflation,4.2,489.76,True,2025-11-02 19:53:25
1822,SPR-004,2022-10-15,Hydraulic,Moderate,Hydraulic pump failure - Reduced operational capability,Exceeded service life,22.0,520.05,True,2025-11-02 19:53:25
1823,TRC-068,2022-10-16,Mechanical,Minor,Gearbox malfunction,Fatigue failure,3.8,364.97,False,2025-11-02 19:53:25
1824,TRC-104,2022-10-17,Tire,Minor,Tire puncture,Age degradation,4.1,444.48,False,2025-11-02 19:53:25
1825,IRR-031,2022-10-18,Engine,Moderate,Engine stalling intermittently - Reduced operational capability,Lack of maintenance,18.6,1359.3,True,2025-11-02 19:53:25
1826,TRC-058,2022-10-18,Electrical,Minor,Sensor malfunction,Corroded connection,2.8,460.94,False,2025-11-02 19:53:25
1827,HRV-040,2022-10-18,Mechanical,Minor,Gearbox malfunction,Misalignment,5.7,361.04,False,2025-11-02 19:53:25
1828,TRC-157,2022-10-18,Engine,Moderate,Engine overheating during operation - Reduced operational capability,Age-related wear,22.1,1799.28,True,2025-11-02 19:53:25
1829,PLT-045,2022-10-21,Mechanical,Moderate,Clutch failure - Reduced operational capability,Lack of lubrication,13.4,773.94,False,2025-11-02 19:53:25
1830,IRR-007,2022-10-22,Mechanical,Minor,Mechanical linkage broken,Fatigue failure,5.5,222.13,False,2025-11-02 19:53:25
1831,IRR-016,2022-10-23,Other,Moderate,Seat adjustment failure - Reduced operational capability,Age-related,18.0,532.95,False,2025-11-02 19:53:25
1832,PLT-018,2022-10-24,Belt,Critical,Belt tensioner failure - Complete equipment shutdown,Normal wear,66.7,5618.72,True,2025-11-02 19:53:25
1833,TRC-158,2022-10-25,Electrical,Moderate,Starter motor failure - Reduced operational capability,Vibration damage,8.0,1687.78,True,2025-11-02 19:53:25
1834,IRR-020,2022-10-27,Hydraulic,Minor,Hydraulic hose burst during operation,Exceeded service life,5.3,277.36,True,2025-11-02 19:53:25
1835,IRR-076,2022-10-30,Mechanical,Minor,Drive shaft damage,Misalignment,5.8,490.75,True,2025-11-02 19:53:25
1836,TRC-070,2022-10-30,Engine,Minor,Engine stalling intermittently,Worn component,3.8,444.36,False,2025-11-02 19:53:25
1837,IRR-030,2022-10-31,Mechanical,Minor,Mechanical linkage broken,Lack of lubrication,4.7,490.39,False,2025-11-02 19:53:25
1838,HRV-027,2022-10-31,Engine,Minor,Engine stalling intermittently,Overheating,3.6,395.75,False,2025-11-02 19:53:25
1839,TRC-005,2022-10-31,Other,Moderate,Cab door malfunction - Reduced operational capability,Age-related,19.5,1690.06,False,2025-11-02 19:53:25
1840,IRR-080,2022-10-31,Hydraulic,Moderate,Hydraulic fluid contamination - Reduced operational capability,Pressure spike,19.0,618.46,False,2025-11-02 19:53:25
1841,TRC-107,2022-11-01,Engine,Critical,Excessive smoke from exhaust - Complete equipment shutdown,Overheating,74.8,2572.54,False,2025-11-02 19:53:25
1842,TRC-121,2022-11-01,Engine,Moderate,Engine overheating during operation - Reduced operational capability,Lack of maintenance,7.6,843.26,True,2025-11-02 19:53:25
1843,TRC-025,2022-11-01,Mechanical,Moderate,Mechanical linkage broken - Reduced operational capability,Normal wear,22.4,565.35,False,2025-11-02 19:53:25
1844,TRC-032,2022-11-02,Engine,Moderate,Fuel system malfunction - Reduced operational capability,Worn component,23.8,864.3,True,2025-11-02 19:53:25
1845,TRC-094,2022-11-02,Engine,Moderate,Loss of power under load - Reduced operational capability,Age-related wear,12.8,1924.28,True,2025-11-02 19:53:25
1846,TRC-021,2022-11-02,Hydraulic,Minor,Hydraulic hose burst during operation,Worn hose,5.9,247.45,False,2025-11-02 19:53:25
1847,IRR-063,2022-11-02,Engine,Critical,Engine overheating during operation - Complete equipment shutdown,Lack of maintenance,54.9,9303.6,True,2025-11-02 19:53:25
1848,HRV-018,2022-11-02,Engine,Critical,Engine overheating during operation - Complete equipment shutdown,Age-related wear,34.8,4639.63,True,2025-11-02 19:53:25
1849,SPR-005,2022-11-02,Engine,Moderate,Engine oil leak detected - Reduced operational capability,Contaminated fuel,20.9,1514.76,True,2025-11-02 19:53:25
1850,TRC-037,2022-11-03,Tire,Minor,Excessive tire wear,Road hazard,2.7,208.2,True,2025-11-02 19:53:25
1851,HRV-016,2022-11-03,Hydraulic,Critical,Hydraulic hose burst during operation - Complete equipment shutdown,Contaminated fluid,80.7,2182.42,True,2025-11-02 19:53:25
1852,TRC-155,2022-11-03,Engine,Minor,Excessive smoke from exhaust,Contaminated fuel,4.1,317.56,True,2025-11-02 19:53:25
1853,TRC-005,2022-11-03,Electrical,Minor,Starter motor failure,Vibration damage,4.0,273.56,False,2025-11-02 19:53:25
1854,IRR-055,2022-11-04,Mechanical,Moderate,Clutch failure - Reduced operational capability,Normal wear,15.5,695.32,True,2025-11-02 19:53:25
1855,TRC-166,2022-11-04,Mechanical,Minor,Transmission gear failure,Normal wear,4.3,217.06,False,2025-11-02 19:53:25
1856,TRC-112,2022-11-06,Mechanical,Moderate,Mechanical linkage broken - Reduced operational capability,Misalignment,18.3,524.97,True,2025-11-02 19:53:25
1857,IRR-010,2022-11-07,Tire,Minor,Tire sidewall damage,Excessive wear,3.4,274.76,True,2025-11-02 19:53:25
1858,IRR-052,2022-11-07,Engine,Critical,Fuel system malfunction - Complete equipment shutdown,Lack of maintenance,78.7,3298.01,False,2025-11-02 19:53:25
1859,IRR-025,2022-11-07,Mechanical,Minor,Transmission gear failure,Overload,3.3,262.98,False,2025-11-02 19:53:25
1860,TRC-169,2022-11-07,Tire,Minor,Tire puncture,Road hazard,4.0,458.82,True,2025-11-02 19:53:25
1861,TRC-001,2022-11-08,Mechanical,Minor,Clutch failure,Fatigue failure,3.4,435.23,True,2025-11-02 19:53:25
1862,TRC-003,2022-11-10,Electrical,Moderate,Battery failure - Reduced operational capability,Corroded connection,15.5,1377.05,True,2025-11-02 19:53:25
1863,IRR-041,2022-11-11,Engine,Critical,Loss of power under load - Complete equipment shutdown,Lack of maintenance,39.6,2683.7,True,2025-11-02 19:53:25
1864,PLT-031,2022-11-12,Engine,Moderate,Engine overheating during operation - Reduced operational capability,Age-related wear,19.3,552.71,True,2025-11-02 19:53:25
1865,TRC-144,2022-11-12,Mechanical,Minor,Drive shaft damage,Normal wear,3.5,497.44,False,2025-11-02 19:53:25
1866,TRC-113,2022-11-14,Other,Minor,Mirror damage,Age-related,3.8,224.57,False,2025-11-02 19:53:25
1867,TRC-165,2022-11-14,Tire,Minor,Wheel bearing failure,Age degradation,3.4,237.52,True,2025-11-02 19:53:25
1868,IRR-058,2022-11-17,Mechanical,Minor,Transmission gear failure,Normal wear,3.0,397.81,True,2025-11-02 19:53:25
1869,SPR-008,2022-11-21,Engine,Moderate,Loss of power under load - Reduced operational capability,Overheating,7.2,534.69,False,2025-11-02 19:53:25
1870,TRC-152,2022-11-21,Other,Minor,Mirror damage,Operator error,4.4,335.81,False,2025-11-02 19:53:25
1871,TRC-105,2022-11-24,Belt,Minor,Excessive belt wear,Age degradation,2.9,390.17,False,2025-11-02 19:53:25
1872,TRC-081,2022-11-24,Hydraulic,Minor,Loss of hydraulic pressure,Pressure spike,5.3,445.9,True,2025-11-02 19:53:25
1873,SPR-023,2022-11-25,Hydraulic,Minor,Hydraulic hose burst during operation,Pressure spike,2.3,234.67,True,2025-11-02 19:53:25
